"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
10197,0.001,0.02,0.201,0.008,0.77
10198,0.081,0.002,0.148,0.325,0.444
10199,0.384,0,0.04,0.125,0.451
10200,0.33,0,0.091,0.372,0.207
10201,0.406,0.004,0.004,0.084,0.502
10202,0.023,0.02,0.138,0.053,0.766
10203,0.323,0,0.078,0.235,0.364
10204,0.724,0,0.003,0.187,0.086
10205,0.282,0.003,0.063,0.491,0.161
10206,0.767,0,0.001,0.175,0.057
10207,0.552,0,0.035,0.222,0.191
10208,0,0.023,0.053,0.009,0.915
10209,0.065,0.017,0.14,0.35,0.428
10210,0.006,0.017,0.113,0.005,0.859
10211,0.248,0.001,0.067,0.423,0.261
10212,0.463,0.001,0.036,0.304,0.196
10213,0.399,0.004,0.018,0.05,0.529
10214,0.322,0,0.048,0.402,0.228
10215,0.31,0.001,0.203,0.285,0.201
10216,0.397,0.003,0.09,0.13,0.38
10217,0.366,0,0.053,0.257,0.324
10218,0,0.033,0.115,0.011,0.841
10219,0.919,0,0.002,0.054,0.025
10220,0.557,0,0.017,0.344,0.082
10221,0.861,0,0.009,0.078,0.052
10222,0.001,0.048,0.102,0.009,0.84
10223,0.071,0.016,0.221,0.451,0.241
10224,0.007,0.023,0.171,0.007,0.792
10225,0.874,0,0.002,0.034,0.09
10226,0.93,0,0.001,0.032,0.037
10227,0.398,0,0.039,0.306,0.257
10228,0.695,0.004,0.018,0.23,0.053
10229,0.003,0.017,0.079,0.01,0.891
10230,0.913,0,0.007,0.032,0.048
10231,0.942,0.001,0.006,0.034,0.017
10232,0.003,0.016,0.134,0.002,0.845
10233,0.923,0.001,0.002,0.039,0.035
10234,0.189,0,0.025,0.344,0.442
10235,0.005,0.021,0.099,0.015,0.86
10236,0.182,0.016,0.03,0.135,0.637
10237,0.757,0,0.015,0.123,0.105
10238,0.7,0.001,0.004,0.096,0.199
10239,0.085,0.001,0.029,0.161,0.724
10240,0.285,0.001,0.078,0.496,0.14
10241,0.534,0.009,0.076,0.072,0.309
10242,0.457,0.001,0.01,0.019,0.513
10243,0.633,0,0.003,0.309,0.055
10244,0.078,0.001,0.119,0.405,0.397
10245,0.027,0.035,0.057,0.045,0.836
10246,0.401,0,0.065,0.437,0.097
10247,0.328,0.002,0.169,0.264,0.237
10248,0.567,0.001,0.015,0.36,0.057
10249,0.119,0.001,0.004,0.025,0.851
10250,0.557,0.001,0.154,0.162,0.126
10251,0.95,0,0.006,0.024,0.02
10252,0.683,0.001,0.013,0.133,0.17
10253,0.403,0.001,0.013,0.481,0.102
10254,0.924,0,0.005,0.033,0.038
10255,0.005,0.006,0.149,0.019,0.821
10256,0.347,0,0.108,0.438,0.107
10257,0.005,0.02,0.101,0.015,0.859
10258,0.388,0,0.08,0.233,0.299
10259,0.9,0.002,0.015,0.007,0.076
10260,0.001,0.045,0.19,0.013,0.751
10261,0.597,0,0.023,0.301,0.079
10262,0.107,0.003,0.304,0.144,0.442
10263,0.698,0,0.009,0.04,0.253
10264,0.888,0,0.004,0.06,0.048
10265,0.688,0,0.015,0.219,0.078
10266,0.45,0,0.017,0.16,0.373
10267,0.485,0,0.007,0.363,0.145
10268,0.398,0.008,0.171,0.254,0.169
10269,0.003,0.014,0.231,0.006,0.746
10270,0.123,0.008,0.153,0.453,0.263
10271,0.016,0.016,0.195,0.028,0.745
10272,0.009,0.073,0.08,0.027,0.811
10273,0.593,0,0.007,0.348,0.052
10274,0.533,0.001,0.022,0.414,0.03
10275,0.24,0.007,0.167,0.14,0.446
10276,0.301,0.012,0.076,0.304,0.307
10277,0.238,0.009,0.069,0.545,0.139
10278,0.01,0.011,0.142,0.017,0.82
10279,0.137,0.001,0.35,0.065,0.447
10280,0.607,0.011,0.015,0.032,0.335
10281,0.44,0,0.069,0.419,0.072
10282,0.004,0.026,0.084,0.007,0.879
10283,0.055,0.008,0.122,0.349,0.466
10284,0.615,0,0.01,0.283,0.092
10285,0.025,0.023,0.294,0.025,0.633
10286,0.774,0,0.001,0.183,0.042
10287,0.644,0.01,0.083,0.023,0.24
10288,0.341,0.044,0.05,0.022,0.543
10289,0.422,0,0.009,0.482,0.087
10290,0.352,0,0.019,0.559,0.07
10291,0.008,0.017,0.15,0.005,0.82
10292,0.131,0.024,0.081,0.147,0.617
10293,0.695,0.002,0.048,0.196,0.059
10294,0.037,0.043,0.287,0.016,0.617
10295,0.024,0.022,0.115,0.073,0.766
10296,0.003,0.033,0.137,0.004,0.823
10297,0.739,0,0,0.169,0.092
10298,0.888,0.001,0.005,0.064,0.042
10299,0.366,0.169,0.098,0.032,0.335
10300,0.923,0.001,0.007,0.031,0.038
10301,0.573,0.001,0.019,0.283,0.124
10302,0.694,0.001,0.001,0.162,0.142
10303,0.279,0.001,0.073,0.442,0.205
10304,0.076,0.003,0.188,0.557,0.176
10305,0.249,0,0.044,0.444,0.263
10306,0.002,0.027,0.042,0.014,0.915
10307,0.593,0,0.006,0.149,0.252
10308,0.069,0.005,0.124,0.097,0.705
10309,0.197,0.001,0.084,0.51,0.208
10310,0.518,0,0.054,0.35,0.078
10311,0.389,0.002,0.13,0.381,0.098
10312,0.436,0,0.015,0.464,0.085
10313,0.939,0.001,0.005,0.027,0.028
10314,0.249,0,0.038,0.475,0.238
10315,0.53,0.001,0.01,0.154,0.305
10316,0.356,0.001,0.031,0.536,0.076
10317,0.801,0.031,0.014,0.05,0.104
10318,0.34,0.03,0.122,0.022,0.486
10319,0.09,0.005,0.144,0.551,0.21
10320,0.406,0.001,0.019,0.095,0.479
10321,0.004,0.077,0.493,0.026,0.4
10322,0.314,0,0.066,0.419,0.201
10323,0.008,0.009,0.16,0.017,0.806
10324,0.354,0.001,0.045,0.242,0.358
10325,0.45,0.06,0.04,0.023,0.427
10326,0.011,0.014,0.416,0.069,0.49
10327,0.173,0.001,0.122,0.302,0.402
10328,0.164,0.068,0.03,0.014,0.724
10329,0.489,0,0.03,0.332,0.149
10330,0.377,0,0.048,0.343,0.232
10331,0.694,0,0.017,0.061,0.228
10332,0.628,0,0.039,0.141,0.192
10333,0.861,0,0.001,0.032,0.106
10334,0.495,0,0.02,0.32,0.165
10335,0.638,0,0.02,0.2,0.142
10336,0.232,0.003,0.063,0.519,0.183
10337,0.66,0,0.028,0.133,0.179
10338,0.478,0.006,0.03,0.308,0.178
10339,0.024,0.013,0.122,0.114,0.727
10340,0.318,0,0.047,0.374,0.261
10341,0.142,0.015,0.118,0.551,0.174
10342,0.304,0.001,0.008,0.043,0.644
10343,0.008,0.008,0.43,0.06,0.494
10344,0.871,0,0.002,0.034,0.093
10345,0.469,0,0.044,0.409,0.078
10346,0.587,0.001,0.01,0.045,0.357
10347,0.017,0.05,0.231,0.013,0.689
10348,0.94,0,0.004,0.024,0.032
10349,0,0.028,0.059,0.009,0.904
10350,0.595,0.016,0.063,0.037,0.289
10351,0.008,0.027,0.168,0.004,0.793
10352,0.58,0,0.019,0.313,0.088
10353,0.272,0,0.043,0.085,0.6
10354,0,0.036,0.057,0.006,0.901
10355,0.275,0,0.026,0.337,0.362
10356,0.035,0.02,0.448,0.12,0.377
10357,0.32,0.001,0.048,0.489,0.142
10358,0.007,0.027,0.074,0.011,0.881
10359,0.336,0,0.004,0.084,0.576
10360,0.765,0,0.004,0.182,0.049
10361,0.001,0.072,0.038,0.068,0.821
10362,0,0.05,0.069,0.007,0.874
10363,0.229,0.02,0.027,0.017,0.707
10364,0.653,0.01,0.055,0.148,0.134
10365,0.551,0.001,0.058,0.324,0.066
10366,0.568,0,0.056,0.231,0.145
10367,0.47,0.007,0.196,0.2,0.127
10368,0.807,0,0.002,0.13,0.061
10369,0.904,0.003,0.011,0.016,0.066
10370,0,0.014,0.215,0.01,0.761
10371,0.569,0.004,0.025,0.193,0.209
10372,0.001,0.017,0.134,0.003,0.845
10373,0.579,0.001,0.022,0.196,0.202
10374,0.048,0.01,0.18,0.307,0.455
10375,0.73,0,0.021,0.051,0.198
10376,0.923,0.002,0.006,0.01,0.059
10377,0.605,0.002,0.011,0.027,0.355
10378,0.348,0,0.023,0.511,0.118
10379,0.856,0.001,0.025,0.012,0.106
10380,0.745,0,0.003,0.029,0.223
10381,0.119,0.001,0.069,0.626,0.185
10382,0.289,0,0.033,0.469,0.209
10383,0.399,0.002,0.011,0.482,0.106
10384,0.364,0,0.024,0.163,0.449
10385,0.378,0.002,0.032,0.378,0.21
10386,0.185,0.011,0.115,0.456,0.233
10387,0.531,0.008,0.027,0.295,0.139
10388,0.682,0,0.021,0.065,0.232
10389,0.001,0.014,0.111,0.006,0.868
10390,0.264,0.001,0.07,0.547,0.118
10391,0.679,0.002,0.028,0.106,0.185
10392,0.659,0,0.005,0.278,0.058
10393,0.197,0.006,0.159,0.108,0.53
10394,0.077,0.003,0.247,0.496,0.177
10395,0.712,0.002,0.01,0.027,0.249
10396,0.514,0,0,0.326,0.16
10397,0.036,0.002,0.18,0.317,0.465
10398,0.234,0.01,0.072,0.216,0.468
10399,0.148,0.003,0.215,0.503,0.131
10400,0.111,0.017,0.118,0.186,0.568
10401,0.003,0.059,0.138,0.042,0.758
10402,0.331,0,0.076,0.322,0.271
10403,0.674,0.002,0.013,0.19,0.121
10404,0.553,0.001,0.021,0.32,0.105
10405,0.081,0.024,0.097,0.16,0.638
10406,0.538,0.002,0.026,0.383,0.051
10407,0.086,0.014,0.147,0.482,0.271
10408,0.506,0.001,0.031,0.212,0.25
10409,0.339,0.005,0.12,0.279,0.257
10410,0.915,0,0.006,0.031,0.048
10411,0.032,0.015,0.1,0.068,0.785
10412,0.662,0,0.034,0.2,0.104
10413,0.422,0.002,0.039,0.467,0.07
10414,0.18,0,0.052,0.544,0.224
10415,0.237,0,0.136,0.488,0.139
10416,0.333,0.001,0.029,0.059,0.578
10417,0.002,0.033,0.055,0.01,0.9
10418,0.644,0.001,0.012,0.093,0.25
10419,0,0.022,0.094,0.016,0.868
10420,0.006,0.013,0.167,0.011,0.803
10421,0.583,0.002,0.003,0.083,0.329
10422,0.682,0.001,0.006,0.106,0.205
10423,0.895,0,0.004,0.029,0.072
10424,0.323,0,0.031,0.403,0.243
10425,0.768,0,0.003,0.175,0.054
10426,0.546,0,0.011,0.369,0.074
10427,0.259,0.002,0.076,0.478,0.185
10428,0.59,0.001,0.028,0.05,0.331
10429,0.531,0.001,0.03,0.202,0.236
10430,0.787,0.003,0.021,0.048,0.141
10431,0.543,0.001,0.005,0.021,0.43
10432,0.772,0,0.008,0.046,0.174
10433,0.559,0.001,0.038,0.185,0.217
10434,0.093,0.008,0.226,0.416,0.257
10435,0.217,0.002,0.057,0.571,0.153
10436,0.591,0.001,0.014,0.262,0.132
10437,0.874,0.002,0.005,0.023,0.096
10438,0.473,0,0.039,0.412,0.076
10439,0.34,0.006,0.068,0.316,0.27
10440,0.873,0,0.012,0.036,0.079
10441,0.034,0.011,0.146,0.064,0.745
10442,0.84,0.001,0.009,0.044,0.106
10443,0.546,0.006,0.036,0.365,0.047
10444,0.866,0.003,0.009,0.017,0.105
10445,0.004,0.013,0.071,0.008,0.904
10446,0.471,0,0.031,0.377,0.121
10447,0.021,0.003,0.241,0.362,0.373
10448,0.584,0.004,0.018,0.301,0.093
10449,0.438,0,0.018,0.093,0.451
10450,0.402,0.008,0.028,0.464,0.098
10451,0.517,0.002,0.028,0.322,0.131
10452,0.326,0,0.084,0.425,0.165
10453,0.512,0,0.012,0.141,0.335
10454,0.277,0,0.038,0.505,0.18
10455,0.59,0,0.007,0.318,0.085
10456,0.886,0,0.007,0.048,0.059
10457,0,0.031,0.049,0.013,0.907
10458,0.046,0.018,0.119,0.14,0.677
10459,0.414,0,0.018,0.497,0.071
10460,0.564,0,0.08,0.264,0.092
10461,0.624,0.002,0.014,0.063,0.297
10462,0.39,0,0.004,0.02,0.586
10463,0.73,0,0.001,0.19,0.079
10464,0.278,0.003,0.033,0.428,0.258
10465,0.035,0.004,0.14,0.238,0.583
10466,0.666,0.001,0.015,0.245,0.073
10467,0.002,0.022,0.167,0.015,0.794
10468,0.842,0.006,0.002,0.031,0.119
10469,0.633,0,0.011,0.135,0.221
10470,0.886,0.01,0.016,0.036,0.052
10471,0.005,0.111,0.312,0.058,0.514
10472,0.288,0.004,0.101,0.295,0.312
10473,0.225,0,0.157,0.346,0.272
10474,0.423,0.001,0.053,0.452,0.071
10475,0.502,0,0.021,0.233,0.244
10476,0.127,0,0.1,0.541,0.232
10477,0.837,0.001,0.018,0.086,0.058
10478,0.562,0,0.031,0.274,0.133
10479,0.452,0.029,0.067,0.082,0.37
10480,0.702,0,0.002,0.084,0.212
10481,0.868,0,0.003,0.061,0.068
10482,0.776,0,0.039,0.143,0.042
10483,0.27,0.001,0.022,0.124,0.583
10484,0,0.015,0.08,0.007,0.898
10485,0.004,0.016,0.326,0.047,0.607
10486,0.001,0.014,0.043,0.007,0.935
10487,0.558,0,0.093,0.28,0.069
10488,0.543,0.003,0.044,0.218,0.192
10489,0.167,0.003,0.047,0.36,0.423
10490,0.233,0.001,0.006,0.072,0.688
10491,0.069,0.006,0.179,0.409,0.337
10492,0.05,0.008,0.331,0.192,0.419
10493,0.139,0,0.013,0.099,0.749
10494,0.659,0,0.01,0.076,0.255
10495,0.363,0,0.005,0.024,0.608
10496,0.486,0.001,0.06,0.339,0.114
10497,0.063,0.014,0.057,0.527,0.339
10498,0.604,0.001,0.005,0.203,0.187
10499,0.077,0.001,0.111,0.247,0.564
10500,0.483,0,0.016,0.361,0.14
10501,0.505,0.001,0.029,0.287,0.178
10502,0.693,0,0.003,0.13,0.174
10503,0.252,0.002,0.031,0.517,0.198
10504,0.894,0,0,0.042,0.064
10505,0.002,0.02,0.105,0.012,0.861
10506,0.396,0,0.054,0.329,0.221
10507,0.33,0.004,0.114,0.477,0.075
10508,0.023,0.064,0.313,0.142,0.458
10509,0.248,0,0.038,0.435,0.279
10510,0.736,0,0.001,0.157,0.106
10511,0.591,0,0.016,0.281,0.112
10512,0.496,0.003,0.018,0.409,0.074
10513,0.05,0.017,0.155,0.435,0.343
10514,0.227,0.002,0.114,0.109,0.548
10515,0.882,0,0.007,0.026,0.085
10516,0.108,0.065,0.171,0.072,0.584
10517,0.282,0.011,0.043,0.193,0.471
10518,0.205,0.001,0.179,0.481,0.134
10519,0.053,0.186,0.038,0.018,0.705
10520,0.002,0.022,0.037,0.038,0.901
10521,0.025,0.027,0.185,0.012,0.751
10522,0.682,0.001,0.015,0.022,0.28
10523,0.777,0.001,0.02,0.046,0.156
10524,0.351,0,0.021,0.104,0.524
10525,0.635,0.001,0.008,0.162,0.194
10526,0.282,0.056,0.027,0.031,0.604
10527,0.562,0.001,0.042,0.326,0.069
10528,0.014,0.044,0.226,0.012,0.704
10529,0.847,0,0.012,0.032,0.109
10530,0.719,0,0.016,0.069,0.196
10531,0.284,0,0.039,0.561,0.116
10532,0.019,0.028,0.087,0.079,0.787
10533,0.442,0,0.039,0.249,0.27
10534,0.011,0.017,0.211,0.026,0.735
10535,0.605,0,0.007,0.161,0.227
10536,0.493,0,0.024,0.253,0.23
10537,0.174,0.003,0.031,0.174,0.618
10538,0.676,0.006,0.029,0.023,0.266
10539,0.564,0.001,0.01,0.34,0.085
10540,0.92,0,0.004,0.04,0.036
10541,0.004,0.036,0.101,0.01,0.849
10542,0.911,0,0.007,0.057,0.025
10543,0.001,0.025,0.055,0.01,0.909
10544,0.801,0.004,0.011,0.025,0.159
10545,0.096,0,0.02,0.137,0.747
10546,0.732,0.001,0.023,0.04,0.204
10547,0.516,0,0.011,0.186,0.287
10548,0,0.011,0.06,0.005,0.924
10549,0.314,0.003,0.112,0.485,0.086
10550,0.883,0.004,0.001,0.076,0.036
10551,0.243,0,0.108,0.505,0.144
10552,0.367,0.001,0.046,0.301,0.285
10553,0,0.012,0.149,0.004,0.835
10554,0.802,0.002,0.007,0.042,0.147
10555,0.796,0.003,0.033,0.05,0.118
10556,0.851,0,0.009,0.081,0.059
10557,0.605,0,0.007,0.116,0.272
10558,0.512,0.003,0.053,0.202,0.23
10559,0.155,0.002,0.16,0.469,0.214
10560,0.412,0.002,0.037,0.47,0.079
10561,0.564,0,0.011,0.158,0.267
10562,0.002,0.012,0.247,0.008,0.731
10563,0.604,0,0.005,0.278,0.113
10564,0.562,0,0.006,0.167,0.265
10565,0.021,0.012,0.595,0.017,0.355
10566,0.329,0,0.025,0.445,0.201
10567,0.498,0.018,0.036,0.152,0.296
10568,0.01,0.032,0.104,0.007,0.847
10569,0.924,0,0.005,0.027,0.044
10570,0.249,0,0.015,0.352,0.384
10571,0.12,0.112,0.159,0.056,0.553
10572,0.452,0.001,0.033,0.174,0.34
10573,0.172,0.001,0.071,0.672,0.084
10574,0.062,0.018,0.055,0.35,0.515
10575,0.407,0,0.026,0.471,0.096
10576,0.504,0,0.018,0.186,0.292
10577,0.798,0,0.013,0.017,0.172
10578,0.093,0.009,0.065,0.199,0.634
10579,0.42,0.001,0.06,0.412,0.107
10580,0.46,0,0.028,0.423,0.089
10581,0.478,0,0.01,0.219,0.293
10582,0.004,0.018,0.059,0.122,0.797
10583,0.615,0,0.008,0.258,0.119
10584,0.003,0.026,0.158,0.009,0.804
10585,0.308,0,0.069,0.411,0.212
10586,0.651,0.002,0.039,0.086,0.222
10587,0.247,0,0.051,0.595,0.107
10588,0.3,0.007,0.067,0.48,0.146
10589,0.068,0.011,0.086,0.244,0.591
10590,0.532,0,0.014,0.213,0.241
10591,0.001,0.045,0.081,0.017,0.856
10592,0.349,0.001,0.035,0.36,0.255
10593,0.638,0,0.026,0.057,0.279
10594,0.382,0,0.085,0.358,0.175
10595,0.376,0,0.092,0.31,0.222
10596,0.06,0.013,0.174,0.449,0.304
10597,0.012,0.017,0.172,0.019,0.78
10598,0.208,0,0.028,0.109,0.655
10599,0.034,0.004,0.083,0.326,0.553
10600,0.498,0,0.036,0.399,0.067
10601,0.613,0.008,0.005,0.037,0.337
10602,0.744,0.004,0.016,0.043,0.193
10603,0.088,0.002,0.087,0.333,0.49
10604,0.817,0,0.015,0.122,0.046
10605,0.92,0.001,0.005,0.04,0.034
10606,0.567,0.003,0.06,0.186,0.184
10607,0.215,0,0.04,0.316,0.429
10608,0.492,0.001,0.013,0.334,0.16
10609,0.794,0,0.002,0.128,0.076
10610,0.007,0.022,0.102,0.013,0.856
10611,0.559,0.004,0.025,0.046,0.366
10612,0.416,0.002,0.042,0.351,0.189
10613,0.583,0.002,0.013,0.118,0.284
10614,0.76,0,0.05,0.048,0.142
10615,0.305,0.009,0.066,0.48,0.14
10616,0.309,0,0.04,0.428,0.223
10617,0.149,0,0.086,0.542,0.223
10618,0.41,0.002,0.025,0.47,0.093
10619,0.235,0.002,0.07,0.503,0.19
10620,0.083,0.001,0.154,0.383,0.379
10621,0.003,0.011,0.097,0.012,0.877
10622,0.586,0.001,0.043,0.153,0.217
10623,0.637,0.01,0.009,0.218,0.126
10624,0.013,0.149,0.233,0.024,0.581
10625,0.367,0.006,0.028,0.515,0.084
10626,0.694,0,0.005,0.255,0.046
10627,0.395,0.003,0.08,0.299,0.223
10628,0.685,0.007,0.001,0.02,0.287
10629,0.755,0,0.065,0.087,0.093
10630,0.012,0.014,0.483,0.06,0.431
10631,0.404,0,0.078,0.306,0.212
10632,0.621,0.002,0.011,0.152,0.214
10633,0.005,0.012,0.318,0.058,0.607
10634,0.506,0,0.012,0.402,0.08
10635,0.876,0,0.015,0.016,0.093
10636,0.586,0,0.014,0.304,0.096
10637,0.819,0,0.007,0.016,0.158
10638,0,0.173,0.183,0.008,0.636
10639,0.653,0,0.003,0.122,0.222
10640,0.415,0,0.069,0.289,0.227
10641,0.745,0.001,0.035,0.012,0.207
10642,0.794,0.003,0.014,0.046,0.143
10643,0.687,0,0.021,0.208,0.084
10644,0.332,0.007,0.033,0.528,0.1
10645,0.86,0,0.004,0.093,0.043
10646,0.818,0.001,0.007,0.022,0.152
10647,0.7,0.001,0,0.234,0.065
10648,0.012,0.023,0.094,0.009,0.862
10649,0.26,0.001,0.097,0.091,0.551
10650,0.675,0.001,0.009,0.132,0.183
10651,0.017,0.003,0.122,0.027,0.831
10652,0.842,0.001,0.009,0.075,0.073
10653,0.944,0,0.002,0.029,0.025
10654,0.461,0,0.01,0.44,0.089
10655,0.567,0.003,0.005,0.017,0.408
10656,0.385,0,0.005,0.558,0.052
10657,0.433,0,0.012,0.455,0.1
10658,0.004,0.027,0.04,0.698,0.231
10659,0.001,0.062,0.066,0.016,0.855
10660,0.001,0.022,0.102,0.011,0.864
10661,0.261,0.011,0.106,0.094,0.528
10662,0.445,0,0.049,0.294,0.212
10663,0.594,0,0.026,0.293,0.087
10664,0.952,0,0.004,0.018,0.026
10665,0.519,0.003,0.028,0.311,0.139
10666,0.001,0.06,0.085,0.012,0.842
10667,0.864,0,0.001,0.09,0.045
10668,0.686,0.001,0.006,0.184,0.123
10669,0.186,0,0.106,0.43,0.278
10670,0.122,0.024,0.036,0.039,0.779
10671,0.302,0.001,0.054,0.508,0.135
10672,0.612,0.012,0.05,0.099,0.227
10673,0.478,0,0.032,0.227,0.263
10674,0.419,0,0.086,0.313,0.182
10675,0.187,0.07,0.14,0.07,0.533
10676,0.574,0,0.007,0.122,0.297
10677,0.469,0,0.034,0.414,0.083
10678,0.3,0.001,0.031,0.51,0.158
10679,0.434,0.09,0.157,0.044,0.275
10680,0.275,0.004,0.098,0.519,0.104
10681,0.02,0.038,0.187,0.013,0.742
10682,0.577,0,0.013,0.17,0.24
10683,0.339,0.002,0.051,0.41,0.198
10684,0.84,0.002,0.011,0.043,0.104
10685,0.176,0.002,0.019,0.02,0.783
10686,0.906,0.001,0.006,0.038,0.049
10687,0.317,0.001,0.086,0.425,0.171
10688,0.804,0.006,0.021,0.013,0.156
10689,0.698,0.001,0.013,0.03,0.258
10690,0.206,0,0.205,0.461,0.128
10691,0.001,0.025,0.053,0.042,0.879
10692,0.34,0.002,0.017,0.059,0.582
10693,0.906,0,0.006,0.034,0.054
10694,0.002,0.019,0.147,0.004,0.828
10695,0.727,0,0.002,0.181,0.09
10696,0.424,0.002,0.038,0.467,0.069
10697,0.247,0,0.042,0.424,0.287
10698,0.555,0,0.011,0.137,0.297
10699,0.768,0,0.017,0.068,0.147
10700,0.01,0.025,0.103,0.042,0.82
10701,0.251,0,0.087,0.474,0.188
10702,0.61,0.004,0.023,0.202,0.161
10703,0,0.032,0.095,0.006,0.867
10704,0.096,0.007,0.243,0.384,0.27
10705,0.41,0,0.023,0.487,0.08
10706,0.205,0.014,0.022,0.031,0.728
10707,0.834,0.001,0.006,0.038,0.121
10708,0.405,0,0.033,0.429,0.133
10709,0.355,0,0.061,0.16,0.424
10710,0.016,0.045,0.553,0.018,0.368
10711,0.289,0.001,0.08,0.43,0.2
10712,0.506,0,0.036,0.169,0.289
10713,0.298,0.002,0.101,0.381,0.218
10714,0.202,0.055,0.075,0.075,0.593
10715,0.942,0,0.001,0.039,0.018
10716,0.77,0,0.002,0.12,0.108
10717,0.785,0.001,0.013,0.169,0.032
10718,0.03,0.004,0.054,0.327,0.585
10719,0.001,0.008,0.031,0.001,0.959
10720,0.521,0.001,0.009,0.127,0.342
10721,0.363,0.007,0.121,0.066,0.443
10722,0.357,0.001,0.029,0.502,0.111
10723,0.568,0,0.023,0.055,0.354
10724,0.005,0.021,0.092,0.01,0.872
10725,0.005,0.012,0.316,0.073,0.594
10726,0.717,0,0.069,0.166,0.048
10727,0.346,0.002,0.03,0.422,0.2
10728,0.446,0.001,0.027,0.1,0.426
10729,0.022,0.085,0.152,0.008,0.733
10730,0.409,0,0.029,0.248,0.314
10731,0.628,0.001,0.017,0.206,0.148
10732,0.806,0,0.005,0.123,0.066
10733,0.288,0.005,0.116,0.053,0.538
10734,0.605,0,0.004,0.165,0.226
10735,0.52,0,0.012,0.368,0.1
10736,0.66,0,0.016,0.284,0.04
10737,0.478,0,0.028,0.223,0.271
10738,0.366,0,0.014,0.552,0.068
10739,0.565,0,0.022,0.32,0.093
10740,0.006,0.125,0.156,0.051,0.662
10741,0.873,0,0.012,0.072,0.043
10742,0.286,0.003,0.042,0.415,0.254
10743,0.139,0.002,0.107,0.256,0.496
10744,0.346,0.002,0.162,0.212,0.278
10745,0.26,0.044,0.057,0.024,0.615
10746,0.526,0,0.01,0.343,0.121
10747,0.26,0.001,0.04,0.451,0.248
10748,0.168,0.006,0.043,0.589,0.194
10749,0.651,0,0.01,0.175,0.164
10750,0.607,0.001,0.029,0.178,0.185
10751,0.667,0,0.008,0.28,0.045
10752,0.944,0,0.002,0.026,0.028
10753,0.718,0,0,0.178,0.104
10754,0.281,0.002,0.054,0.448,0.215
10755,0.331,0.001,0.042,0.033,0.593
10756,0.79,0,0.001,0.118,0.091
10757,0.014,0.029,0.133,0.091,0.733
10758,0.004,0.025,0.1,0.01,0.861
10759,0.854,0,0.012,0.018,0.116
10760,0.03,0,0.145,0.298,0.527
10761,0.639,0,0.01,0.23,0.121
10762,0.007,0.037,0.03,0.006,0.92
10763,0.339,0.001,0.038,0.47,0.152
10764,0.716,0.001,0.022,0.185,0.076
10765,0.334,0.003,0.046,0.373,0.244
10766,0.366,0.002,0.058,0.33,0.244
10767,0.421,0.04,0.031,0.032,0.476
10768,0.001,0.012,0.157,0.013,0.817
10769,0.281,0,0.017,0.008,0.694
10770,0.653,0.003,0.012,0.039,0.293
10771,0.208,0.009,0.057,0.42,0.306
10772,0.507,0,0.047,0.338,0.108
10773,0.08,0.008,0.212,0.04,0.66
10774,0.143,0.001,0.029,0.207,0.62
10775,0.008,0.005,0.118,0.178,0.691
10776,0.07,0.003,0.12,0.528,0.279
10777,0.069,0.009,0.062,0.214,0.646
10778,0.798,0,0.006,0.127,0.069
10779,0.838,0,0.001,0.115,0.046
10780,0.001,0.016,0.115,0.006,0.862
10781,0.285,0,0.048,0.363,0.304
10782,0.209,0.001,0.106,0.039,0.645
10783,0.306,0.004,0.015,0.523,0.152
10784,0.036,0.012,0.489,0.033,0.43
10785,0.441,0.001,0.03,0.446,0.082
10786,0.096,0.004,0.067,0.32,0.513
10787,0.382,0.003,0.072,0.334,0.209
10788,0.01,0.033,0.14,0.011,0.806
10789,0.769,0,0.01,0.067,0.154
10790,0.029,0.021,0.114,0.036,0.8
10791,0.401,0,0.031,0.31,0.258
10792,0.489,0,0.016,0.392,0.103
10793,0.68,0,0.01,0.044,0.266
10794,0.335,0.003,0.098,0.419,0.145
10795,0.461,0,0.03,0.249,0.26
10796,0.268,0.001,0.081,0.391,0.259
10797,0.262,0.063,0.04,0.048,0.587
10798,0.529,0,0.019,0.203,0.249
10799,0.822,0.001,0.005,0.073,0.099
10800,0.017,0.01,0.101,0.029,0.843
10801,0.017,0.029,0.365,0.088,0.501
10802,0.562,0,0.019,0.065,0.354
10803,0.007,0.081,0.154,0.029,0.729
10804,0.356,0.005,0.062,0.455,0.122
10805,0.5,0.004,0.027,0.17,0.299
10806,0.606,0,0.062,0.232,0.1
10807,0.003,0.007,0.016,0.013,0.961
10808,0.395,0.002,0.13,0.098,0.375
10809,0.941,0,0.002,0.026,0.031
10810,0.227,0.001,0.055,0.544,0.173
10811,0.258,0,0.096,0.367,0.279
10812,0.138,0.015,0.205,0.064,0.578
10813,0.925,0,0.005,0.025,0.045
10814,0.336,0.005,0.194,0.13,0.335
10815,0.786,0,0.007,0.16,0.047
10816,0.349,0.002,0.032,0.32,0.297
10817,0.439,0,0.054,0.128,0.379
10818,0.68,0,0.02,0.198,0.102
10819,0.715,0,0.004,0.092,0.189
10820,0.313,0,0.033,0.388,0.266
10821,0.828,0,0.002,0.136,0.034
10822,0.225,0,0.027,0.376,0.372
10823,0.312,0.027,0.075,0.037,0.549
10824,0.684,0,0.057,0.129,0.13
10825,0.19,0.002,0.105,0.218,0.485
