ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
10352,0.603,0.001,0.016,0.301,0.079
10353,0.459,0.002,0.031,0.055,0.453
10354,0,0.04,0.052,0.015,0.893
10355,0.503,0,0.015,0.333,0.149
10356,0.009,0.01,0.431,0.043,0.507
10357,0.359,0.001,0.029,0.468,0.143
10358,0.004,0.036,0.16,0.029,0.771
10359,0.71,0,0.007,0.166,0.117
10360,0.754,0,0.008,0.147,0.091
10361,0.007,0.1,0.036,0.067,0.79
10362,0.001,0.099,0.104,0.008,0.788
10363,0.184,0.019,0.03,0.024,0.743
10364,0.693,0,0.002,0.232,0.073
10365,0.406,0.001,0.049,0.424,0.12
10366,0.348,0.001,0.022,0.138,0.491
10367,0.396,0,0.03,0.46,0.114
10368,0.714,0.001,0.013,0.113,0.159
10369,0.753,0.006,0.029,0.018,0.194
10370,0,0.009,0.272,0.006,0.713
10371,0.595,0,0.035,0.194,0.176
10372,0.004,0.024,0.162,0.01,0.8
10373,0.588,0.004,0.013,0.278,0.117
10374,0.059,0.019,0.155,0.324,0.443
10375,0.572,0,0.01,0.03,0.388
10376,0.768,0.004,0.021,0.007,0.2
10377,0.717,0.001,0.003,0.04,0.239
10378,0.28,0,0.032,0.454,0.234
10379,0.877,0.002,0.032,0.017,0.072
10380,0.819,0,0.005,0.017,0.159
10381,0.18,0,0.068,0.623,0.129
10382,0.367,0.002,0.034,0.483,0.114
10383,0.335,0.003,0.03,0.403,0.229
10384,0.432,0,0.014,0.235,0.319
10385,0.399,0.012,0.048,0.399,0.142
10386,0.199,0.006,0.12,0.502,0.173
10387,0.539,0.002,0.021,0.327,0.111
10388,0.571,0.001,0.046,0.053,0.329
10389,0.003,0.008,0.166,0.009,0.814
10390,0.23,0.001,0.059,0.479,0.231
10391,0.66,0.001,0.038,0.143,0.158
10392,0.617,0,0.016,0.185,0.182
10393,0.256,0.003,0.158,0.092,0.491
10394,0.066,0.005,0.281,0.456,0.192
10395,0.816,0.001,0.009,0.033,0.141
10396,0.661,0,0.004,0.165,0.17
10397,0.084,0.001,0.169,0.323,0.423
10398,0.242,0.008,0.083,0.12,0.547
10399,0.033,0.001,0.283,0.3,0.383
10400,0.084,0.012,0.121,0.122,0.661
10401,0.002,0.034,0.124,0.028,0.812
10402,0.449,0,0.03,0.366,0.155
10403,0.644,0.001,0.015,0.138,0.202
10404,0.4,0.001,0.053,0.394,0.152
10405,0.086,0.009,0.051,0.259,0.595
10406,0.567,0,0.018,0.328,0.087
10407,0.091,0.013,0.137,0.456,0.303
10408,0.595,0,0.017,0.163,0.225
10409,0.338,0.01,0.086,0.305,0.261
10410,0.871,0,0,0.02,0.109
10411,0.068,0.005,0.072,0.056,0.799
10412,0.641,0.002,0.015,0.248,0.094
10413,0.36,0.002,0.049,0.434,0.155
10414,0.285,0.008,0.067,0.435,0.205
10415,0.494,0,0.135,0.265,0.106
10416,0.433,0,0.021,0.06,0.486
10417,0.001,0.031,0.057,0.007,0.904
10418,0.484,0,0.019,0.096,0.401
10419,0,0.02,0.102,0.013,0.865
10420,0.005,0.014,0.187,0.016,0.778
10421,0.665,0,0.003,0.132,0.2
10422,0.797,0,0.002,0.073,0.128
10423,0.922,0.002,0.002,0.014,0.06
10424,0.275,0,0.014,0.548,0.163
10425,0.726,0.001,0.005,0.143,0.125
10426,0.715,0.001,0.016,0.21,0.058
10427,0.262,0.001,0.035,0.558,0.144
10428,0.656,0,0.036,0.058,0.25
10429,0.569,0,0.017,0.254,0.16
10430,0.851,0.002,0.027,0.019,0.101
10431,0.661,0.001,0.02,0.017,0.301
10432,0.825,0,0.007,0.081,0.087
10433,0.59,0.002,0.01,0.189,0.209
10434,0.044,0.005,0.131,0.349,0.471
10435,0.18,0.001,0.087,0.609,0.123
10436,0.538,0,0.02,0.212,0.23
10437,0.926,0,0.003,0.015,0.056
10438,0.477,0.001,0.026,0.304,0.192
10439,0.362,0.005,0.076,0.335,0.222
10440,0.773,0,0.002,0.023,0.202
10441,0.036,0.035,0.144,0.046,0.739
10442,0.772,0,0.005,0.054,0.169
10443,0.572,0.002,0.027,0.287,0.112
10444,0.907,0.001,0.003,0.014,0.075
10445,0.009,0.009,0.15,0.022,0.81
10446,0.155,0,0.003,0.102,0.74
10447,0.039,0,0.298,0.354,0.309
10448,0.69,0.003,0.026,0.151,0.13
10449,0.462,0,0.023,0.14,0.375
10450,0.353,0.009,0.037,0.418,0.183
10451,0.543,0.002,0.023,0.329,0.103
10452,0.263,0,0.104,0.439,0.194
10453,0.541,0,0.008,0.237,0.214
10454,0.327,0.003,0.022,0.484,0.164
10455,0.606,0,0.012,0.217,0.165
10456,0.753,0.001,0.004,0.035,0.207
10457,0.001,0.031,0.054,0.012,0.902
10458,0.025,0.011,0.122,0.079,0.763
10459,0.524,0.005,0.015,0.254,0.202
10460,0.456,0,0.064,0.267,0.213
10461,0.539,0,0.027,0.091,0.343
10462,0.488,0,0.003,0.044,0.465
10463,0.584,0,0.007,0.169,0.24
10464,0.261,0.001,0.025,0.572,0.141
10465,0.075,0.004,0.154,0.317,0.45
10466,0.665,0.002,0.018,0.196,0.119
10467,0.003,0.013,0.188,0.014,0.782
10468,0.784,0.004,0.009,0.022,0.181
10469,0.588,0,0.015,0.247,0.15
10470,0.872,0.005,0.034,0.02,0.069
10471,0.001,0.02,0.244,0.016,0.719
10472,0.46,0.001,0.037,0.345,0.157
10473,0.268,0.002,0.128,0.395,0.207
10474,0.276,0,0.054,0.461,0.209
10475,0.541,0,0.008,0.237,0.214
10476,0.186,0.001,0.09,0.554,0.169
10477,0.808,0.001,0.018,0.082,0.091
10478,0.572,0,0.027,0.196,0.205
10479,0.505,0.016,0.082,0.042,0.355
10480,0.671,0.002,0.016,0.045,0.266
10481,0.847,0,0.011,0.039,0.103
10482,0.724,0,0.039,0.121,0.116
10483,0.384,0,0.014,0.12,0.482
10484,0,0.015,0.105,0.008,0.872
10485,0.005,0.016,0.325,0.072,0.582
10486,0,0.031,0.046,0.012,0.911
10487,0.489,0.002,0.054,0.225,0.23
10488,0.544,0.003,0.041,0.197,0.215
10489,0.178,0.003,0.041,0.398,0.38
10490,0.396,0,0.002,0.061,0.541
10491,0.041,0.006,0.114,0.507,0.332
10492,0.03,0.003,0.099,0.37,0.498
10493,0.22,0,0.009,0.119,0.652
10494,0.722,0,0.01,0.074,0.194
10495,0.538,0.001,0.003,0.026,0.432
10496,0.45,0.001,0.041,0.232,0.276
10497,0.07,0.023,0.046,0.472,0.389
10498,0.67,0,0.006,0.103,0.221
10499,0.061,0.004,0.087,0.251,0.597
10500,0.53,0.001,0.018,0.292,0.159
10501,0.363,0,0.013,0.191,0.433
10502,0.692,0,0.003,0.147,0.158
10503,0.244,0,0.035,0.486,0.235
10504,0.917,0,0,0.022,0.061
10505,0,0.028,0.155,0.015,0.802
10506,0.41,0,0.024,0.38,0.186
10507,0.364,0.001,0.096,0.427,0.112
10508,0.022,0.008,0.181,0.197,0.592
10509,0.426,0,0.018,0.361,0.195
10510,0.653,0.001,0.004,0.186,0.156
10511,0.477,0,0.007,0.095,0.421
10512,0.45,0.001,0.013,0.329,0.207
10513,0.071,0.004,0.143,0.397,0.385
10514,0.303,0.001,0.094,0.086,0.516
10515,0.914,0,0.005,0.024,0.057
10516,0.128,0.025,0.121,0.069,0.657
10517,0.334,0.002,0.018,0.13,0.516
10518,0.176,0,0.167,0.538,0.119
10519,0.062,0.127,0.095,0.015,0.701
10520,0.003,0.032,0.035,0.025,0.905
10521,0.028,0.074,0.2,0.012,0.686
10522,0.918,0.001,0.007,0.015,0.059
10523,0.835,0,0.023,0.062,0.08
10524,0.36,0,0.007,0.093,0.54
10525,0.581,0,0.011,0.176,0.232
10526,0.243,0.061,0.051,0.022,0.623
10527,0.576,0.001,0.077,0.267,0.079
10528,0.066,0.047,0.162,0.029,0.696
10529,0.83,0.002,0.005,0.025,0.138
10530,0.71,0,0.011,0.144,0.135
10531,0.258,0.002,0.09,0.539,0.111
10532,0.024,0.034,0.103,0.083,0.756
10533,0.572,0.001,0.033,0.217,0.177
10534,0.006,0.018,0.224,0.025,0.727
10535,0.757,0,0.007,0.098,0.138
10536,0.562,0,0.019,0.224,0.195
10537,0.299,0,0.023,0.184,0.494
10538,0.741,0,0.003,0.048,0.208
10539,0.57,0.001,0.02,0.31,0.099
10540,0.877,0.002,0.002,0.024,0.095
10541,0.005,0.04,0.246,0.022,0.687
10542,0.875,0,0.038,0.021,0.066
10543,0.003,0.059,0.052,0.015,0.871
10544,0.83,0.005,0.021,0.019,0.125
10545,0.295,0,0.022,0.522,0.161
10546,0.846,0.001,0.024,0.019,0.11
10547,0.553,0,0.006,0.256,0.185
10548,0,0.015,0.092,0.007,0.886
10549,0.235,0,0.099,0.562,0.104
10550,0.848,0.001,0.011,0.044,0.096
10551,0.238,0.004,0.114,0.496,0.148
10552,0.475,0.002,0.039,0.278,0.206
10553,0.002,0.014,0.197,0.007,0.78
10554,0.869,0,0.002,0.045,0.084
10555,0.773,0,0.047,0.067,0.113
10556,0.783,0,0.002,0.076,0.139
10557,0.727,0,0.002,0.119,0.152
10558,0.654,0,0.01,0.169,0.167
10559,0.18,0.004,0.164,0.467,0.185
10560,0.371,0.001,0.049,0.422,0.157
10561,0.604,0.001,0.013,0.151,0.231
10562,0.019,0.028,0.182,0.037,0.734
10563,0.525,0,0.007,0.229,0.239
10564,0.714,0,0.005,0.119,0.162
10565,0.012,0.016,0.598,0.025,0.349
10566,0.406,0.001,0.044,0.427,0.122
10567,0.577,0.001,0.016,0.079,0.327
10568,0.028,0.066,0.223,0.016,0.667
10569,0.86,0,0.006,0.032,0.102
10570,0.399,0,0.01,0.338,0.253
10571,0.055,0.29,0.165,0.054,0.436
10572,0.557,0.002,0.015,0.155,0.271
10573,0.218,0,0.078,0.592,0.112
10574,0.059,0.004,0.042,0.41,0.485
10575,0.442,0.009,0.02,0.283,0.246
10576,0.602,0.001,0.013,0.196,0.188
10577,0.878,0,0.007,0.022,0.093
10578,0.113,0.005,0.079,0.194,0.609
10579,0.338,0,0.088,0.376,0.198
10580,0.437,0.003,0.024,0.363,0.173
10581,0.548,0,0.013,0.18,0.259
10582,0.006,0.023,0.062,0.153,0.756
10583,0.629,0.002,0.011,0.171,0.187
10584,0,0.01,0.163,0.006,0.821
10585,0.325,0,0.051,0.452,0.172
10586,0.537,0,0.054,0.091,0.318
10587,0.32,0.003,0.044,0.52,0.113
10588,0.271,0.004,0.044,0.569,0.112
10589,0.115,0.019,0.04,0.479,0.347
10590,0.642,0.002,0.012,0.211,0.133
10591,0.001,0.015,0.088,0.017,0.879
10592,0.473,0,0.026,0.347,0.154
10593,0.508,0.001,0.033,0.09,0.368
10594,0.411,0,0.069,0.417,0.103
10595,0.402,0.001,0.094,0.309,0.194
10596,0.069,0.008,0.177,0.43,0.316
10597,0.006,0.019,0.217,0.016,0.742
10598,0.344,0.001,0.011,0.109,0.535
10599,0.044,0.002,0.086,0.43,0.438
10600,0.503,0,0.039,0.363,0.095
10601,0.745,0.006,0.003,0.039,0.207
10602,0.716,0.002,0.004,0.023,0.255
10603,0.052,0,0.089,0.287,0.572
10604,0.835,0,0.012,0.093,0.06
10605,0.878,0.001,0.008,0.027,0.086
10606,0.63,0.004,0.104,0.116,0.146
10607,0.375,0.001,0.035,0.296,0.293
10608,0.524,0,0.026,0.19,0.26
10609,0.771,0.001,0.005,0.096,0.127
10610,0.016,0.017,0.126,0.028,0.813
10611,0.756,0.005,0.011,0.034,0.194
10612,0.483,0,0.026,0.387,0.104
10613,0.669,0.002,0.011,0.123,0.195
10614,0.843,0,0.031,0.03,0.096
10615,0.271,0.004,0.044,0.569,0.112
10616,0.346,0,0.039,0.458,0.157
10617,0.202,0.001,0.067,0.523,0.207
10618,0.337,0.002,0.036,0.51,0.115
10619,0.214,0.004,0.074,0.512,0.196
10620,0.089,0.006,0.109,0.426,0.37
10621,0.006,0.006,0.197,0.026,0.765
10622,0.599,0.001,0.036,0.155,0.209
10623,0.75,0.002,0.01,0.149,0.089
10624,0.013,0.058,0.257,0.015,0.657
10625,0.331,0.001,0.049,0.464,0.155
10626,0.746,0,0.006,0.142,0.106
10627,0.626,0,0.016,0.29,0.068
10628,0.781,0.002,0.002,0.017,0.198
10629,0.904,0,0.026,0.046,0.024
10630,0.012,0.014,0.477,0.059,0.438
10631,0.439,0.002,0.063,0.403,0.093
10632,0.777,0.002,0.006,0.101,0.114
10633,0.022,0.014,0.16,0.016,0.788
10634,0.439,0,0.013,0.42,0.128
10635,0.914,0,0.008,0.015,0.063
10636,0.605,0.002,0.015,0.232,0.146
10637,0.876,0,0.003,0.027,0.094
10638,0,0.117,0.175,0.008,0.7
10639,0.654,0,0.018,0.091,0.237
10640,0.41,0.002,0.057,0.415,0.116
10641,0.808,0.001,0.038,0.016,0.137
10642,0.6,0.002,0.038,0.033,0.327
10643,0.706,0.001,0.005,0.192,0.096
10644,0.292,0.005,0.037,0.519,0.147
10645,0.88,0,0.005,0.061,0.054
10646,0.82,0,0.004,0.018,0.158
10647,0.693,0,0.004,0.151,0.152
10648,0.035,0.017,0.129,0.017,0.802
10649,0.487,0.002,0.06,0.07,0.381
10650,0.645,0.001,0.012,0.245,0.097
10651,0.012,0.01,0.197,0.037,0.744
10652,0.72,0.003,0.007,0.03,0.24
10653,0.886,0.002,0.005,0.021,0.086
10654,0.516,0.001,0.016,0.316,0.151
10655,0.7,0,0.003,0.033,0.264
10656,0.308,0,0.011,0.297,0.384
10657,0.396,0,0.03,0.356,0.218
10658,0.004,0.022,0.052,0.568,0.354
10659,0.003,0.041,0.063,0.014,0.879
10660,0.003,0.019,0.1,0.015,0.863
10661,0.256,0.005,0.142,0.099,0.498
10662,0.621,0.001,0.016,0.226,0.136
10663,0.424,0,0.06,0.3,0.216
10664,0.917,0,0.023,0.022,0.038
10665,0.489,0.004,0.051,0.248,0.208
10666,0,0.14,0.099,0.01,0.751
10667,0.85,0,0.005,0.06,0.085
10668,0.743,0.005,0.008,0.158,0.086
10669,0.295,0,0.043,0.462,0.2
10670,0.126,0.038,0.096,0.011,0.729
10671,0.337,0,0.042,0.495,0.126
10672,0.742,0.02,0.047,0.082,0.109
10673,0.537,0,0.02,0.287,0.156
10674,0.43,0,0.118,0.32,0.132
10675,0.336,0.026,0.199,0.079,0.36
10676,0.624,0,0.001,0.19,0.185
10677,0.485,0,0.021,0.411,0.083
10678,0.315,0.002,0.021,0.488,0.174
10679,0.178,0.044,0.099,0.012,0.667
10680,0.221,0.002,0.133,0.473,0.171
10681,0.004,0.015,0.203,0.025,0.753
10682,0.568,0,0.015,0.177,0.24
10683,0.471,0,0.018,0.391,0.12
10684,0.789,0.001,0.032,0.046,0.132
10685,0.351,0.008,0.043,0.02,0.578
10686,0.863,0.001,0.005,0.034,0.097
10687,0.248,0.019,0.057,0.484,0.192
10688,0.834,0.007,0.024,0.019,0.116
10689,0.703,0.001,0.002,0.034,0.26
10690,0.229,0,0.111,0.587,0.073
10691,0.002,0.056,0.095,0.018,0.829
10692,0.493,0.001,0.017,0.033,0.456
10693,0.783,0,0.004,0.014,0.199
10694,0.003,0.025,0.279,0.014,0.679
10695,0.692,0,0.004,0.155,0.149
10696,0.383,0,0.062,0.415,0.14
10697,0.264,0,0.038,0.43,0.268
10698,0.631,0,0.006,0.11,0.253
10699,0.581,0,0.014,0.073,0.332
10700,0.013,0.032,0.106,0.02,0.829
10701,0.399,0.002,0.069,0.442,0.088
10702,0.708,0.01,0.027,0.153,0.102
10703,0,0.034,0.118,0.003,0.845
10704,0.042,0.001,0.21,0.255,0.492
10705,0.48,0.001,0.011,0.431,0.077
10706,0.327,0.018,0.015,0.014,0.626
10707,0.916,0,0.012,0.021,0.051
10708,0.444,0,0.043,0.384,0.129
10709,0.359,0.001,0.053,0.218,0.369
10710,0.006,0.036,0.525,0.021,0.412
10711,0.298,0.001,0.071,0.479,0.151
10712,0.551,0,0.022,0.265,0.162
10713,0.301,0.007,0.095,0.396,0.201
10714,0.191,0.027,0.068,0.077,0.637
10715,0.887,0,0.003,0.023,0.087
10716,0.733,0,0.002,0.095,0.17
10717,0.682,0,0.006,0.188,0.124
10718,0.039,0,0.096,0.285,0.58
10719,0,0.015,0.045,0,0.94
10720,0.582,0,0.008,0.172,0.238
10721,0.583,0,0.061,0.061,0.295
10722,0.304,0,0.044,0.414,0.238
10723,0.653,0,0.008,0.075,0.264
10724,0.015,0.026,0.134,0.029,0.796
10725,0.018,0.016,0.332,0.099,0.535
10726,0.618,0.012,0.049,0.114,0.207
10727,0.291,0.001,0.052,0.483,0.173
10728,0.7,0.001,0.016,0.04,0.243
10729,0.026,0.09,0.234,0.022,0.628
10730,0.537,0.001,0.02,0.202,0.24
10731,0.655,0.004,0.005,0.232,0.104
10732,0.804,0,0.002,0.083,0.111
10733,0.311,0,0.099,0.045,0.545
10734,0.53,0,0.003,0.188,0.279
10735,0.474,0.002,0.021,0.269,0.234
10736,0.671,0,0.005,0.275,0.049
10737,0.582,0.001,0.06,0.156,0.201
10738,0.353,0,0.007,0.405,0.235
10739,0.59,0,0.014,0.324,0.072
10740,0.01,0.08,0.117,0.035,0.758
10741,0.749,0,0.032,0.04,0.179
10742,0.384,0.001,0.031,0.456,0.128
10743,0.138,0.003,0.114,0.218,0.527
10744,0.375,0.003,0.14,0.244,0.238
10745,0.292,0.042,0.04,0.018,0.608
10746,0.494,0.001,0.01,0.247,0.248
10747,0.265,0.001,0.027,0.514,0.193
10748,0.211,0.002,0.076,0.598,0.113
10749,0.672,0.001,0.015,0.185,0.127
10750,0.673,0.001,0.02,0.135,0.171
10751,0.734,0,0.01,0.185,0.071
10752,0.93,0.001,0.007,0.011,0.051
10753,0.674,0,0.006,0.172,0.148
10754,0.245,0.002,0.043,0.537,0.173
10755,0.274,0.002,0.088,0.062,0.574
10756,0.713,0,0.005,0.076,0.206
10757,0.025,0.014,0.118,0.079,0.764
10758,0.01,0.046,0.237,0.029,0.678
10759,0.878,0,0.002,0.027,0.093
10760,0.055,0.006,0.137,0.325,0.477
10761,0.589,0,0.01,0.172,0.229
10762,0.017,0.054,0.057,0.003,0.869
10763,0.365,0,0.04,0.474,0.121
10764,0.773,0,0.009,0.165,0.053
10765,0.317,0,0.068,0.371,0.244
10766,0.375,0.007,0.035,0.429,0.154
10767,0.441,0.05,0.035,0.03,0.444
10768,0.001,0.008,0.212,0.062,0.717
10769,0.581,0.001,0.011,0.006,0.401
10770,0.626,0.002,0.001,0.04,0.331
10771,0.331,0.007,0.048,0.305,0.309
10772,0.434,0,0.03,0.321,0.215
10773,0.146,0.005,0.176,0.059,0.614
10774,0.268,0.002,0.024,0.522,0.184
10775,0.025,0.007,0.092,0.356,0.52
10776,0.064,0.003,0.126,0.446,0.361
10777,0.064,0.001,0.042,0.207,0.686
10778,0.812,0,0.01,0.098,0.08
10779,0.805,0,0.003,0.099,0.093
10780,0,0.007,0.197,0.004,0.792
10781,0.313,0,0.054,0.451,0.182
10782,0.199,0.01,0.12,0.059,0.612
10783,0.353,0.002,0.008,0.542,0.095
10784,0.041,0.023,0.525,0.026,0.385
10785,0.352,0,0.035,0.384,0.229
10786,0.105,0.005,0.081,0.321,0.488
10787,0.341,0.004,0.031,0.457,0.167
10788,0.005,0.013,0.181,0.019,0.782
10789,0.801,0,0.013,0.081,0.105
10790,0.013,0.02,0.133,0.025,0.809
10791,0.381,0,0.023,0.411,0.185
10792,0.365,0,0.024,0.425,0.186
10793,0.766,0.001,0.001,0.03,0.202
10794,0.253,0.003,0.093,0.439,0.212
10795,0.48,0.001,0.023,0.277,0.219
10796,0.32,0,0.12,0.349,0.211
10797,0.349,0.059,0.071,0.031,0.49
10798,0.514,0.002,0.014,0.355,0.115
10799,0.809,0.001,0.016,0.044,0.13
10800,0.007,0.01,0.176,0.019,0.788
10801,0.029,0.033,0.352,0.107,0.479
10802,0.613,0,0.014,0.057,0.316
10803,0.009,0.135,0.101,0.025,0.73
10804,0.314,0.001,0.051,0.484,0.15
10805,0.589,0.019,0.036,0.13,0.226
10806,0.486,0,0.056,0.372,0.086
10807,0.008,0.001,0.011,0.007,0.973
10808,0.523,0,0.085,0.09,0.302
10809,0.907,0.001,0.004,0.017,0.071
10810,0.29,0,0.035,0.574,0.101
10811,0.374,0,0.118,0.356,0.152
10812,0.197,0.023,0.149,0.068,0.563
10813,0.881,0,0.003,0.018,0.098
10814,0.367,0.001,0.207,0.075,0.35
10815,0.71,0,0.007,0.102,0.181
10816,0.401,0.001,0.011,0.405,0.182
10817,0.282,0,0.027,0.134,0.557
10818,0.666,0,0.002,0.13,0.202
10819,0.857,0,0.002,0.055,0.086
10820,0.467,0,0.014,0.385,0.134
10821,0.818,0,0.001,0.092,0.089
10822,0.292,0.001,0.015,0.409,0.283
10823,0.66,0.014,0.033,0.023,0.27
10824,0.742,0,0.043,0.095,0.12
10825,0.104,0.001,0.07,0.237,0.588
10826,0.715,0.001,0.015,0.144,0.125
10827,0.102,0.099,0.04,0.007,0.752
10828,0.333,0.036,0.09,0.024,0.517
10829,0.001,0.024,0.241,0.019,0.715
10830,0.322,0,0.055,0.523,0.1
10831,0.251,0.003,0.082,0.493,0.171
10832,0.266,0,0.002,0.613,0.119
10833,0.829,0,0.006,0.025,0.14
10834,0.794,0.002,0.029,0.027,0.148
10835,0.691,0.001,0.001,0.029,0.278
10836,0.373,0.002,0.016,0.131,0.478
10837,0.581,0.001,0.009,0.077,0.332
10838,0.734,0.002,0.01,0.162,0.092
10839,0.565,0.002,0.032,0.081,0.32
10840,0.844,0.001,0.007,0.024,0.124
10841,0.605,0,0.004,0.104,0.287
10842,0.02,0.029,0.057,0.052,0.842
10843,0.56,0,0.02,0.043,0.377
10844,0.013,0.019,0.25,0.006,0.712
10845,0.708,0,0.02,0.112,0.16
10846,0.425,0,0.035,0.393,0.147
10847,0.828,0,0.001,0.013,0.158
10848,0.306,0.013,0.066,0.106,0.509
10849,0.126,0.095,0.036,0.026,0.717
10850,0.498,0,0.016,0.316,0.17
10851,0.096,0.205,0.084,0.017,0.598
10852,0.005,0.04,0.054,0.009,0.892
10853,0.426,0,0.061,0.288,0.225
10854,0.634,0,0.002,0.169,0.195
10855,0.338,0.001,0.155,0.168,0.338
10856,0.854,0.002,0.002,0.036,0.106
10857,0.294,0.041,0.029,0.025,0.611
10858,0.887,0,0.002,0.023,0.088
10859,0.309,0,0.072,0.486,0.133
10860,0.007,0.122,0.151,0.016,0.704
10861,0.002,0.056,0.068,0.013,0.861
10862,0.669,0.002,0.013,0.207,0.109
10863,0.077,0.025,0.144,0.377,0.377
10864,0.871,0.002,0.012,0.019,0.096
10865,0.58,0,0.045,0.289,0.086
10866,0.686,0.001,0.005,0.037,0.271
10867,0.599,0,0.003,0.192,0.206
10868,0.001,0.019,0.099,0.008,0.873
10869,0.631,0.002,0.004,0.162,0.201
10870,0.567,0.097,0.02,0.189,0.127
10871,0.673,0.001,0.028,0.192,0.106
10872,0.083,0.001,0.197,0.191,0.528
10873,0.088,0.006,0.084,0.359,0.463
10874,0.808,0,0.004,0.037,0.151
10875,0.815,0.004,0.006,0.051,0.124
10876,0.889,0.001,0.004,0.052,0.054
10877,0.671,0,0.036,0.157,0.136
10878,0.002,0.021,0.056,0.007,0.914
10879,0,0.09,0.146,0.016,0.748
10880,0.036,0.029,0.144,0.046,0.745
10881,0.4,0,0.022,0.472,0.106
10882,0.11,0.003,0.097,0.25,0.54
10883,0.295,0.003,0.095,0.481,0.126
10884,0.888,0.003,0.014,0.015,0.08
10885,0.604,0.001,0.001,0.2,0.194
10886,0.438,0.001,0.05,0.321,0.19
10887,0.09,0.031,0.058,0.26,0.561
10888,0.485,0.001,0.049,0.249,0.216
10889,0.389,0.001,0.003,0.083,0.524
10890,0.52,0,0.014,0.227,0.239
10891,0.011,0.019,0.198,0.009,0.763
10892,0.087,0.005,0.284,0.352,0.272
10893,0.673,0,0.023,0.133,0.171
10894,0.78,0.003,0.009,0.047,0.161
10895,0.197,0.062,0.039,0.532,0.17
10896,0.404,0,0.041,0.442,0.113
10897,0.397,0,0.025,0.214,0.364
10898,0.045,0.023,0.051,0.367,0.514
10899,0.785,0,0.004,0.118,0.093
10900,0.454,0.002,0.058,0.342,0.144
10901,0.45,0,0.019,0.309,0.222
10902,0.741,0.018,0.006,0.058,0.177
10903,0.643,0,0.001,0.199,0.157
10904,0,0.026,0.125,0.006,0.843
10905,0.636,0,0.008,0.114,0.242
10906,0.016,0.01,0.458,0.051,0.465
10907,0.56,0,0.003,0.221,0.216
10908,0.464,0,0.039,0.214,0.283
10909,0.673,0,0.006,0.031,0.29
10910,0.019,0.015,0.21,0.049,0.707
10911,0.213,0,0.056,0.627,0.104
10912,0.626,0.001,0.005,0.185,0.183
10913,0.396,0,0.032,0.374,0.198
10914,0,0.011,0.109,0.007,0.873
10915,0.007,0.019,0.163,0.01,0.801
10916,0.044,0.012,0.081,0.449,0.414
10917,0.331,0,0.046,0.397,0.226
10918,0.246,0.009,0.12,0.421,0.204
10919,0.544,0,0.003,0.21,0.243
10920,0.288,0.004,0.056,0.504,0.148
10921,0.297,0,0.035,0.464,0.204
10922,0.024,0.035,0.082,0.078,0.781
10923,0.526,0,0.058,0.049,0.367
10924,0.757,0.003,0.022,0.011,0.207
10925,0.672,0.021,0.032,0.118,0.157
10926,0.619,0,0.044,0.148,0.189
10927,0.638,0.001,0.004,0.135,0.222
10928,0.917,0.001,0.005,0.016,0.061
10929,0.862,0,0.01,0.017,0.111
10930,0.621,0,0.012,0.277,0.09
10931,0.017,0.071,0.086,0.222,0.604
10932,0.035,0.004,0.15,0.25,0.561
10933,0.749,0,0.007,0.031,0.213
10934,0.402,0,0.014,0.151,0.433
10935,0.667,0.001,0.021,0.19,0.121
10936,0.569,0,0.009,0.337,0.085
10937,0.565,0,0.018,0.09,0.327
10938,0.379,0.005,0.059,0.41,0.147
10939,0.18,0.003,0.094,0.567,0.156
10940,0.318,0,0.056,0.435,0.191
10941,0.001,0.021,0.11,0.009,0.859
10942,0.076,0.009,0.134,0.592,0.189
10943,0.531,0.001,0.037,0.244,0.187
10944,0.058,0.006,0.191,0.328,0.417
10945,0.298,0.003,0.062,0.445,0.192
10946,0.407,0.001,0.037,0.197,0.358
10947,0.308,0,0.036,0.176,0.48
10948,0.264,0,0.049,0.588,0.099
10949,0.024,0.001,0.227,0.36,0.388
10950,0.049,0.002,0.347,0.294,0.308
10951,0.267,0,0.085,0.48,0.168
10952,0.833,0.001,0.005,0.014,0.147
10953,0.379,0,0.052,0.398,0.171
10954,0.019,0.013,0.325,0.072,0.571
10955,0.466,0.002,0.048,0.361,0.123
10956,0.533,0,0.027,0.254,0.186
10957,0.451,0,0.037,0.32,0.192
10958,0.253,0.003,0.028,0.21,0.506
10959,0.104,0.174,0.038,0.012,0.672
10960,0.631,0,0.007,0.2,0.162
10961,0.798,0.001,0.002,0.016,0.183
10962,0.006,0.022,0.223,0.031,0.718
10963,0.018,0.014,0.118,0.038,0.812
10964,0.78,0.031,0.033,0.027,0.129
10965,0.236,0.001,0.048,0.401,0.314
10966,0,0.007,0.12,0.007,0.866
10967,0.349,0,0.032,0.237,0.382
10968,0.875,0.006,0.003,0.028,0.088
10969,0.246,0,0.092,0.491,0.171
10970,0.091,0.02,0.049,0.311,0.529
10971,0.015,0.006,0.125,0.019,0.835
10972,0.911,0,0,0.009,0.08
10973,0.429,0,0.009,0.347,0.215
10974,0.452,0,0.133,0.128,0.287
10975,0.283,0.001,0.093,0.527,0.096
10976,0.059,0.002,0.161,0.45,0.328
10977,0.765,0,0.007,0.136,0.092
10978,0.023,0.031,0.112,0.185,0.649
10979,0.901,0,0.002,0.041,0.056
10980,0.019,0.02,0.325,0.051,0.585
